make,model,year,kilometers,transmission_type,extra_features,price,priced_at
Nissan,Sunny,2023,9999,Automatic,ABS; Air Conditioning; Alarm/Anti-Theft System; AM/FM Radio; Bluetooth System; Fog Lights; Keyless Start; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,451000,2023-02-04
Nissan,Sunny,2010,159999,Automatic,ABS; Air Conditioning; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Power Locks; Power Steering; Power Windows; USB Charger,244000,2023-02-04
Nissan Motor Egypt,Qashqai,2018,99500,Automatic,"",531000,2023-02-04
Nissan,Sunny,2019,59999,Automatic,"",302000,2023-02-04
Nissan,Sentra,2017,89999,Automatic,ABS; Air Conditioning; Alarm/Anti-Theft System; AM/FM Radio; EBD; Fog Lights; Keyless Start; Leather Seats; Parking Sensors; Power Locks; Power Steering; Power Windows; Roof Rack; USB Charger,421000,2023-02-04
Nissan Motor Egypt,Qashqai,2017,90000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,513000,2023-02-04
Nissan Motor Egypt,Sentra,2022,22000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,610000,2023-02-04
Nissan,Qashqai,2019,119999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Roof Rack; Sunroof; Touch Screen; USB Charger,619000,2023-02-04
Nissan,Sunny,2016,119999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,246000,2023-02-04
Nissan,Sunny,2014,139999,Automatic,"",262000,2023-02-04
Nissan,Sunny,2016,79999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; EBD; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows,276000,2023-02-04
Nissan,Sunny,2020,29999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; EBD; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows,377000,2023-02-04
Nissan,Sunny,2023,0,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Fog Lights; Keyless Start; Leather Seats; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,480000,2023-02-18
Nissan,Sentra,2017,79999,Automatic,"",358000,2023-02-18
Nissan,Qashqai,2021,60000,Automatic,Leather seats; Remote Keyless; Sunroof; Fabric brushes; Power Steering; Electric mirrors; Intelligent parking system; Closing mirrors; Air Conditioning; Back Power Windows; Tinted Glass; Front Power Windows; USB Port; Bluetooth; Multifunction; Cassette Radio; CD Changer; CD Player; AUX; Anti - theft System; Front sensors; Driver Airbag; EBD; Rear sensors; EPS; Passenger Airbag; Sensors; Side Airbag; ABS; Fog light; Alloy wheels; Central lock; Rear camera; GPS; Rear spoiler; Alarm; Cruise control,1000,2023-02-18
Nissan,Sunny,2022,45000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Multimedia touch screen; Electric mirrors; Back Power Windows; Tinted Glass; Front Power Windows; Multifunction; AUX; Anti - theft System; Driver Airbag; EBD; Passenger Airbag; ABS; Fog light; Alarm; Rear camera; Alloy wheels; Central lock; Rear spoiler,376000,2023-02-18
Nissan,Sunny,2016,155000,Automatic,Air Conditioning; Remote Keyless; Back Power Windows; Tinted Glass; Front Power Windows; Driver Airbag; Passenger Airbag; Side Airbag; ABS; Alloy wheels,265000,2023-02-18
Nissan,Sunny,2010,137000,Automatic,Electric mirrors; Air Conditioning; Power Steering; Remote Keyless; Back Power Windows; Front Power Windows; Cassette Radio; CD Player; AUX; Bluetooth; ABS; Driver Airbag; Sensors; Rear sensors; Central lock; Fog light; Rear spoiler; Alarm,275000,2023-02-18
Nissan,Sunny,2013,162000,Automatic,Electric mirrors; Leather seats; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; CD Player; Cassette Radio; AUX; ABS; Central lock; Rear spoiler; Fog light,206000,2023-02-18
Nissan,Sunny,2011,22222,Automatic,Electric mirrors; Leather seats; Power Steering; Air Conditioning; Remote Keyless; Front Power Windows; Back Power Windows; Bluetooth; Cassette Radio; DVD Player; AUX; USB Port; ABS; Central lock; Fog light; Alarm,0,2023-02-18
Nissan,Sunny,2015,180,Automatic,"",273000,2023-02-18
Nissan,Sunny,2017,110000,Automatic,Remote Keyless; Electric mirrors; Fabric brushes; Air Conditioning; Tinted Glass; Front Power Windows; Back Power Windows; Cassette Radio; DVD Player; CD Player; EBD; Driver Airbag; Sensors; Passenger Airbag; ABS; Power Seats; Alloy wheels; Fog light; Alarm,274000,2023-02-18
Nissan,Sentra,2015,100000,Automatic,"",382000,2023-02-18
Nissan,Sunny,2016,80000,Automatic,"",238000,2023-02-18
Nissan,Qashqai,2018,63000,Automatic,Leather seats; Power Steering; Air Conditioning; Sunroof; Remote Keyless; Front Power Windows; Back Power Windows; CD Player; Alloy wheels; Alarm,619000,2023-02-18
Nissan,Sunny,2020,70000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Remote Keyless; Leather seats; Intelligent parking system; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Multifunction; USB Port; Cassette Radio; CD Player; Passenger Airbag; Anti - theft System; ABS; EBD; Driver Airbag; Rear spoiler; Alloy wheels; Alarm; Central lock; Fog light,311000,2023-02-18
Nissan,Sunny,2016,220,Automatic,Electric mirrors; Air Conditioning; Leather seats; Remote Keyless; Fabric brushes; Power Steering; Front Power Windows; Back Power Windows; Tinted Glass; AUX; Cassette Radio; CD Changer; Multifunction; ABS; Anti - theft System; Driver Airbag; Passenger Airbag; Alarm; Central lock; Rear spoiler; Fog light; Alloy wheels,223000,2023-02-18
Nissan,Sunny,2018,93000,Manual,"",295000,2023-02-18
Nissan,Sunny,2016,97000,Automatic,Remote Keyless; Electric mirrors; Closing mirrors; Air Conditioning; Fabric brushes; Front Power Windows; Back Power Windows; Tinted Glass; AUX; CD Player; Bluetooth; Cassette Radio; Multifunction; CD Changer; Sensors; Rear sensors; Anti - theft System; ABS; Alloy wheels,298000,2023-02-18
Nissan,Sunny,2021,19999,Automatic,Air Conditioning; Airbags; AM/FM Radio; Power Locks; Power Mirrors; Power Windows; USB Charger,359000,2023-02-18
Nissan,Sunny,2016,79999,Automatic,"",287000,2023-02-18
Nissan,Sunny,2022,29999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Steering; Power Windows; Premium Wheels/Rims; Roof Rack; USB Charger,401000,2023-02-18
Nissan,Sunny,2015,59999,Automatic,"",374000,2023-02-18
Nissan,Sunny,2015,119999,Automatic,Air Conditioning; Airbags; Bluetooth System; Off-Road Tyres; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Touch Screen; USB Charger,238000,2023-02-18
Nissan,Sentra,2019,29999,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; Bluetooth System; EBD; Off-Road Tyres; USB Charger,461000,2023-02-18
Nissan,Sunny,2013,89999,Manual,"",270000,2023-02-18
Nissan,Sunny,2016,89999,Automatic,ABS; Air Conditioning; Airbags; Aux Audio In; EBD; Fog Lights; Power Locks; Power Steering; Power Windows,284000,2023-02-18
Nissan,Sunny,2013,199999,Automatic,"",223000,2023-02-18
Nissan,Sunny,2015,139999,Automatic,ABS; Air Conditioning; AM/FM Radio; Aux Audio In; Power Mirrors; Power Windows,270000,2023-02-18
Nissan,Sunny,2012,159999,Automatic,Air Conditioning; Airbags; AM/FM Radio; Bluetooth System; Cruise Control; Fog Lights; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows,264000,2023-02-18
Nissan,Sunny,2021,49999,Automatic,"",351000,2023-02-18
Nissan,Sentra,2016,139999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; Fog Lights; Keyless Start; Leather Seats; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,368000,2023-02-18
Nissan,Tiida,2011,139999,Automatic,ABS; Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; EBD; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,312000,2023-02-18
Nissan Motor Egypt,Qashqai,2020,100000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,666000,2023-02-18
Nissan Motor Egypt,Sunny,2008,250000,Manual,Analoge Air Condition; Air Bags For Driver,170000,2023-02-18
Nissan Motor Egypt,Sunny,1999,200000,Manual,Bluetooth; Analoge Air Condition; Power mirrors; Electronic Window,106000,2023-02-18
Nissan Motor Egypt,Sunny,2014,198000,Automatic,"",210000,2023-02-18
Nissan Motor Egypt,Sunny,2021,70000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,305000,2023-02-18
Nissan Motor Egypt,Sunny,2015,100000,Automatic,"",285000,2023-02-18
Nissan Motor Egypt,Sunny,2022,5000,Automatic,"",426000,2023-02-18
Nissan Motor Egypt,Sunny,2023,10000,Automatic,AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Air Bags For Driver; Air Bags Passenger; Side Airbags,446000,2023-02-18
Nissan Motor Egypt,Sunny,2020,145000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,325000,2023-02-18
Nissan Motor Egypt,Sunny,2022,52000,Automatic,AUX; Anti-Lock Braking System (ABS); Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger; Side Airbags,414000,2023-02-18
Nissan Motor Egypt,Tiida,2011,235000,Automatic,"",282000,2023-02-18
Nissan Motor Egypt,Qashqai,2013,186000,Automatic,"",418000,2023-02-18
Nissan Motor Egypt,Sentra,2019,70000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,444000,2023-02-18
Nissan Motor Egypt,Sunny,2015,70000,Automatic,Analoge Air Condition; Air Bags For Driver,352000,2023-02-18
Nissan Motor Egypt,Sentra,2019,70000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; Analoge Air Condition; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,513000,2023-02-18
Nissan Motor Egypt,Juke,2012,147000,Automatic,Keyless Start/Stop; AUX; Anti-Lock Braking System (ABS); Bluetooth; USB; Analoge Air Condition; Touch screen; Power mirrors; Electronic Window; Air Bags For Driver; Air Bags Passenger,324000,2023-02-18
Nissan Motor Egypt,Tiida,2013,203000,Automatic,"",313000,2023-02-18
Nissan,Qashqai,2021,0,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; EBD; Fog Lights; Keyless Start; Leather Seats; Navigation System; Off-Road Tyres; Parking Sensors; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; Rear View Camera; Sunroof; Touch Screen; USB Charger,896000,2023-02-18
Nissan,Qashqai,2020,119999,Automatic,"",655000,2023-02-18
Nissan,Sunny,2021,39999,Automatic,"",371000,2023-02-18
Nissan,Sunny,2019,49999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows; USB Charger,309000,2023-02-18
Nissan,Sunny,2020,69999,Automatic,"",323000,2023-02-18
Nissan,Sunny,2018,0,Automatic,Air Conditioning; Airbags; AM/FM Radio; Aux Audio In; Cruise Control; EBD; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows; Premium Wheels/Rims; USB Charger,319000,2023-02-18
Nissan,Sunny,2021,89999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Fog Lights; Leather Seats; Power Locks; Power Steering; Power Windows,342000,2023-02-18
Nissan,Sunny,2022,19999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Power Locks; Power Mirrors; Power Steering; Power Windows; Touch Screen; USB Charger,411000,2023-02-18
Nissan,Sunny,2019,89999,Automatic,"",294000,2022-12-20
Nissan,Sunny,2023,35000,Automatic,Air Conditioning; Power Steering; Remote Keyless; Electric mirrors; Fabric brushes; Back Power Windows; Front Power Windows; AUX; ABS; EBD; Driver Airbag; Passenger Airbag; Anti - theft System; Fog light; Alarm; Central lock,313000,2022-12-20
Nissan,Sunny,2020,89000,Automatic,Power Steering; Intelligent parking system; Electric mirrors; Air Conditioning; Closing mirrors; Remote Keyless; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; AUX; USB Port; Bluetooth; Multifunction; CD Player; EBD; ABS; Anti - theft System; Rear sensors; Driver Airbag; Passenger Airbag; Alloy wheels; Rear spoiler; Fog light; Alarm; Central lock,301000,2022-12-20
Nissan,Sunny,2016,120000,Automatic,"",277000,2022-12-20
Nissan,Sunny,2022,25000,Automatic,Electric mirrors; Air Conditioning; Power Steering; Remote Keyless; Multimedia touch screen; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; AUX; ABS; Anti - theft System; Driver Airbag; EBD; Passenger Airbag; Central lock; Alloy wheels; Rear spoiler; Fog light; Alarm; Rear camera,354000,2022-12-20
Nissan,Sunny,2015,103000,Automatic,Power Steering; Air Conditioning; Remote Keyless; Electric mirrors; Fabric brushes; Back Power Windows; Front Power Windows; AUX; Cassette Radio; USB Port; Driver Airbag; Passenger Airbag; Alloy wheels; Central lock; Fog light,242000,2022-12-20
Nissan,Sunny,2017,150000,Automatic,Air Conditioning; Leather seats; Power Steering; Front Power Windows; Back Power Windows; Cassette Radio; Central lock,231000,2022-12-20
Nissan,Sunny,2011,122000,Automatic,"",216000,2022-12-20
Nissan,Qashqai,2018,180000,Automatic,Air Conditioning; Sunroof; Remote Keyless; Leather seats; Power Steering; Front Power Windows; Back Power Windows; CD Player; Alloy wheels; Alarm,476000,2022-12-20
Nissan,Sunny,2013,125000,Automatic,"",252000,2022-12-20
Nissan,Qashqai,2018,130000,Automatic,Sunroof; Fabric brushes; Air Conditioning; Power Steering; Remote Keyless; Intelligent parking system; Electric mirrors; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Bluetooth; Cassette Radio; Multifunction; CD Changer; DVD Player; CD Player; AUX; USB Port; Front sensors; Side Airbag; ABS; Rear sensors; EBD; EPS; Sensors; Driver Airbag; Passenger Airbag; Anti - theft System; Alloy wheels; Fog light; Central lock; Rear camera; GPS; Rear spoiler; Cruise control; Alarm; Power Seats,606000,2022-12-20
Nissan,Sunny,2020,170000,Automatic,Power Steering; Intelligent parking system; Electric mirrors; Air Conditioning; Closing mirrors; Remote Keyless; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; AUX; USB Port; Bluetooth; Multifunction; CD Player; EBD; ABS; Anti - theft System; Rear sensors; Driver Airbag; Passenger Airbag; Alloy wheels; Rear spoiler; Fog light; Start engine; Alarm; Central lock,263000,2022-12-20
Nissan,Sunny,2018,57000,Automatic,Power Steering; Air Conditioning; Remote Keyless; Electric mirrors; Front Power Windows; Back Power Windows; AUX; CD Player; ABS; EBD; Driver Airbag; Passenger Airbag; Alloy wheels,310000,2022-12-20
Nissan,Sunny,2022,98000,Automatic,Electric mirrors; Air Conditioning; Power Steering; Remote Keyless; Multimedia touch screen; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; AUX; ABS; Anti - theft System; Driver Airbag; EBD; Passenger Airbag; Central lock; Alloy wheels; Rear spoiler; Fog light; Alarm; Rear camera,339000,2022-12-20
Nissan,Sunny,2023,7200,Automatic,Leather seats; Air Conditioning; Power Steering; Front Power Windows; Back Power Windows; AUX; USB Port; Cassette Radio; Bluetooth; ABS; EBD,398000,2022-12-20
Nissan,Sentra,2020,125000,Automatic,Power Steering; Air Conditioning; Electric mirrors; Intelligent parking system; Remote Keyless; Closing mirrors; Leather seats; Front Power Windows; Back Power Windows; Tinted Glass; Multifunction; AUX; USB Port; CD Player; Bluetooth; EBD; Rear sensors; ABS; Sensors; Driver Airbag; Anti - theft System; Passenger Airbag; Fog light; Alloy wheels; Start engine; Central lock; Rear spoiler; Alarm; Rear camera,409000,2022-12-20
Nissan,Sunny,2021,39999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Leather Seats; Parking Sensors; Power Mirrors; Power Steering; Power Windows; Rear View Camera; USB Charger,331000,2022-12-20
Nissan,Sunny,2013,199999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Fog Lights; Leather Seats; Navigation System; Power Locks; Power Windows; USB Charger,215000,2022-12-20
Nissan,Qashqai,2015,79999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Cruise Control; Fog Lights; Keyless Start; Leather Seats; Navigation System; Parking Sensors; Power Locks; Power Mirrors; Power Seats; Power Windows; Rear View Camera; Sunroof; Touch Screen; USB Charger,464000,2022-12-20
Nissan,Sentra,2018,139999,Automatic,"",388000,2022-12-20
Nissan,Sunny,2021,9999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Aux Audio In; Bluetooth System; Fog Lights; Keyless Start; Parking Sensors; Power Locks; Power Mirrors; Power Windows; Premium Wheels/Rims; Rear View Camera; Touch Screen; USB Charger,341000,2022-12-20
Nissan,Sunny,2022,49999,Automatic,ABS; Air Conditioning; AM/FM Radio; Aux Audio In; Bluetooth System; Power Locks; Power Steering; Power Windows; Touch Screen; USB Charger,347000,2022-12-20
Nissan,Sunny,2022,59999,Automatic,ABS; Air Conditioning; Airbags; Alarm/Anti-Theft System; AM/FM Radio; Bluetooth System; Power Windows; Rear View Camera; Touch Screen; USB Charger,362000,2022-12-20
