id,make,model,model_year,kilometers,transmission_type,price,priced_at,mileage_category,extra_features_count,model_age,price_moving_avg,competitor_price_diff,popularity,price_change_pct,dt_year,dt_month,dt_day,dt_quarter
6470,Nissan,Sunny,2011,139999.0,Automatic,152000,2022-03-16,100k-150k,13,11,136400,-22891.30434782608,5.0,0.07042253521126751,2022,3,16,1
6474,Nissan,Sunny,2011,69999.0,Manual,144000,2022-03-16,50k-100k,14,11,140000,-30891.30434782608,5.0,-0.052631578947368474,2022,3,16,1
6505,Nissan,Sunny,2011,139999.0,Automatic,150000,2022-03-16,100k-150k,6,11,138000,-24891.30434782608,5.0,0.04166666666666674,2022,3,16,1
6506,Nissan,Sunny,2011,200000.0,Automatic,106000,2022-03-16,200k+,6,11,139600,-68891.30434782608,5.0,-0.29333333333333333,2022,3,16,1
11070,Nissan,Sunny,2011,159999.0,Automatic,138000,2022-03-19,150k-200k,6,11,138800,-36891.30434782608,5.0,0.3018867924528301,2022,3,19,1
11073,Nissan,Sunny,2011,139999.0,Automatic,136000,2022-03-19,100k-150k,6,11,138000,-38891.30434782608,5.0,-0.01449275362318836,2022,3,19,1
11150,Nissan,Sunny,2011,10000.0,Automatic,134000,2022-03-19,0-50k,6,11,134800,-40891.30434782608,5.0,-0.014705882352941124,2022,3,19,1
8492,Nissan,Sunny,2011,19999.0,Automatic,154000,2022-03-21,0-50k,16,11,132800,-20891.30434782608,5.0,0.14925373134328357,2022,3,21,1
8494,Nissan,Sunny,2011,119999.0,Automatic,140000,2022-03-21,100k-150k,6,11,133600,-34891.30434782608,5.0,-0.09090909090909094,2022,3,21,1
8497,Nissan,Sunny,2011,199999.0,Automatic,133000,2022-03-21,150k-200k,11,11,140400,-41891.30434782608,5.0,-0.050000000000000044,2022,3,21,1
8502,Nissan,Sunny,2011,199999.0,Manual,116000,2022-03-21,150k-200k,6,11,139400,-58891.30434782608,5.0,-0.1278195488721805,2022,3,21,1
8507,Nissan,Sunny,2011,29999.0,Automatic,145000,2022-03-21,0-50k,10,11,135400,-29891.30434782608,5.0,0.25,2022,3,21,1
8508,Nissan,Sunny,2011,19999.0,Automatic,137000,2022-03-21,0-50k,6,11,137600,-37891.30434782608,5.0,-0.05517241379310345,2022,3,21,1
8513,Nissan,Sunny,2011,139999.0,Automatic,149000,2022-03-21,100k-150k,6,11,134200,-25891.30434782608,5.0,0.0875912408759123,2022,3,21,1
8543,Nissan,Sunny,2011,29999.0,Automatic,133000,2022-03-21,0-50k,6,11,136000,-41891.30434782608,5.0,-0.10738255033557043,2022,3,21,1
3941,Nissan,Sunny,2011,139999.0,Automatic,154000,2022-03-23,100k-150k,10,11,136000,-20891.30434782608,5.0,0.1578947368421053,2022,3,23,1
5497,Nissan,Sunny,2011,19999.0,Automatic,132000,2022-03-24,0-50k,8,11,143600,-42891.30434782608,5.0,-0.1428571428571429,2022,3,24,1
5568,Nissan,Sunny,2011,200000.0,Automatic,111000,2022-03-24,200k+,6,11,141000,-63891.30434782608,5.0,-0.15909090909090906,2022,3,24,1
8,Nissan,Sunny,2011,200000.0,Automatic,159000,2022-03-25,200k+,6,11,135800,-15891.30434782608,5.0,0.43243243243243246,2022,3,25,1
9,Nissan,Sunny,2011,139999.0,Automatic,154000,2022-03-25,100k-150k,10,11,137800,-20891.30434782608,5.0,-0.03144654088050314,2022,3,25,1
10,Nissan,Sunny,2011,9999.0,Automatic,141000,2022-03-25,0-50k,6,11,142000,-33891.30434782608,5.0,-0.08441558441558439,2022,3,25,1
14,Nissan,Sunny,2011,139999.0,Automatic,129000,2022-03-25,100k-150k,5,11,139400,-45891.30434782608,5.0,-0.08510638297872342,2022,3,25,1
15,Nissan,Sunny,2011,139999.0,Manual,138000,2022-03-25,100k-150k,21,11,138800,-36891.30434782608,5.0,0.06976744186046502,2022,3,25,1
77,Nissan,Sunny,2011,200000.0,Automatic,117000,2022-03-25,200k+,6,11,144200,-57891.30434782608,5.0,-0.15217391304347827,2022,3,25,1
2190,Nissan,Sunny,2011,132000.0,Automatic,146000,2022-03-26,100k-150k,6,11,135800,-28891.30434782608,5.0,0.24786324786324787,2022,3,26,1
18468,Nissan,Sunny,2011,200000.0,Automatic,150000,2022-04-02,200k+,12,11,134200,-24891.30434782608,5.0,0.027397260273972712,2022,4,2,2
18477,Nissan,Sunny,2011,199999.0,Manual,131000,2022-04-02,150k-200k,11,11,136000,-43891.30434782608,5.0,-0.1266666666666667,2022,4,2,2
18499,Nissan,Sunny,2011,159999.0,Automatic,131000,2022-04-02,150k-200k,5,11,136400,-43891.30434782608,5.0,0.0,2022,4,2,2
18516,Nissan,Sunny,2011,99999.0,Automatic,177000,2022-04-02,50k-100k,10,11,135000,2108.6956521739194,5.0,0.35114503816793885,2022,4,2,2
18526,Nissan,Sunny,2011,9999.0,Automatic,155000,2022-04-02,0-50k,6,11,147000,-19891.30434782608,5.0,-0.12429378531073443,2022,4,2,2
15127,Nissan,Sunny,2011,199999.0,Manual,129000,2022-04-03,150k-200k,6,11,148800,-45891.30434782608,5.0,-0.16774193548387095,2022,4,3,2
15159,Nissan,Sunny,2011,29999.0,Automatic,133000,2022-04-03,0-50k,6,11,144600,-41891.30434782608,5.0,0.03100775193798455,2022,4,3,2
10556,Nissan,Sunny,2011,9999.0,Automatic,138000,2022-04-06,0-50k,13,11,145000,-36891.30434782608,5.0,0.03759398496240607,2022,4,6,2
10580,Nissan,Sunny,2011,179999.0,Automatic,147000,2022-04-06,150k-200k,6,11,146400,-27891.30434782608,5.0,0.0652173913043479,2022,4,6,2
10590,Nissan,Sunny,2011,199999.0,Automatic,137000,2022-04-06,150k-200k,6,11,140400,-37891.30434782608,5.0,-0.0680272108843537,2022,4,6,2
10593,Nissan,Sunny,2011,115000.0,Automatic,174000,2022-04-06,100k-150k,6,11,136800,-891.3043478260806,5.0,0.27007299270072993,2022,4,6,2
10594,Nissan,Sunny,2011,200000.0,Automatic,146000,2022-04-06,200k+,6,11,145800,-28891.30434782608,5.0,-0.16091954022988508,2022,4,6,2
7026,Nissan,Sunny,2011,179999.0,Automatic,140000,2022-04-07,150k-200k,6,11,148400,-34891.30434782608,5.0,-0.04109589041095896,2022,4,7,2
7034,Nissan,Sunny,2011,119999.0,Automatic,157000,2022-04-07,100k-150k,4,11,148800,-17891.30434782608,5.0,0.12142857142857144,2022,4,7,2
7035,Nissan,Sunny,2011,159999.0,Automatic,158000,2022-04-07,150k-200k,15,11,150800,-16891.30434782608,5.0,0.006369426751592355,2022,4,7,2
19511,Nissan,Sunny,2011,200000.0,Manual,142000,2022-04-09,200k+,7,11,155000,-32891.30434782608,5.0,-0.10126582278481011,2022,4,9,2
19533,Nissan,Sunny,2011,159999.0,Manual,131000,2022-04-09,150k-200k,12,11,148600,-43891.30434782608,5.0,-0.07746478873239437,2022,4,9,2
19537,Nissan,Sunny,2011,199999.0,Automatic,144000,2022-04-09,150k-200k,13,11,145600,-30891.30434782608,5.0,0.0992366412213741,2022,4,9,2
14691,Nissan,Sunny,2011,99999.0,Automatic,153000,2022-04-10,50k-100k,13,11,146400,-21891.30434782608,5.0,0.0625,2022,4,10,2
15350,Nissan,Sunny,2011,220000.0,Manual,129000,2022-04-16,200k+,6,11,145600,-45891.30434782608,5.0,-0.1568627450980392,2022,4,16,2
18782,Nissan,Sunny,2011,19999.0,Automatic,143000,2022-04-17,0-50k,6,11,139800,-31891.30434782608,5.0,0.10852713178294571,2022,4,17,2
10735,Nissan,Sunny,2011,50000.0,Automatic,159000,2022-04-19,50k-100k,6,11,140000,-15891.30434782608,5.0,0.11188811188811187,2022,4,19,2
6087,Nissan,Sunny,2011,99999.0,Automatic,181000,2022-04-22,50k-100k,6,11,145600,6108.695652173919,5.0,0.1383647798742138,2022,4,22,2
6088,Nissan,Sunny,2011,159999.0,Automatic,150000,2022-04-22,150k-200k,6,11,153000,-24891.30434782608,5.0,-0.1712707182320442,2022,4,22,2
6093,Nissan,Sunny,2011,200000.0,Automatic,172000,2022-04-22,200k+,6,11,152400,-2891.3043478260806,5.0,0.14666666666666672,2022,4,22,2
6126,Nissan,Sunny,2011,200000.0,Automatic,133000,2022-04-22,200k+,6,11,161000,-41891.30434782608,5.0,-0.2267441860465116,2022,4,22,2
7532,Nissan,Sunny,2011,199999.0,Manual,126000,2022-04-23,150k-200k,6,11,159000,-48891.30434782608,5.0,-0.052631578947368474,2022,4,23,2
7548,Nissan,Sunny,2011,19999.0,Automatic,150000,2022-04-23,0-50k,6,11,152400,-24891.30434782608,5.0,0.19047619047619047,2022,4,23,2
7549,Nissan,Sunny,2011,199999.0,Automatic,156000,2022-04-23,150k-200k,6,11,146200,-18891.30434782608,5.0,0.040000000000000036,2022,4,23,2
13079,Nissan,Sunny,2011,199999.0,Automatic,148000,2022-04-24,150k-200k,6,11,147400,-26891.30434782608,5.0,-0.05128205128205132,2022,4,24,2
13094,Nissan,Sunny,2011,139999.0,Manual,141000,2022-04-24,100k-150k,6,11,142600,-33891.30434782608,5.0,-0.04729729729729726,2022,4,24,2
12382,Nissan,Sunny,2011,99999.0,Automatic,161000,2022-04-27,50k-100k,6,11,144200,-13891.30434782608,5.0,0.14184397163120566,2022,4,27,2
12383,Nissan,Sunny,2011,200000.0,Manual,126000,2022-04-27,200k+,6,11,151200,-48891.30434782608,5.0,-0.21739130434782605,2022,4,27,2
14509,Nissan,Sunny,2011,199999.0,Automatic,156000,2022-04-29,150k-200k,6,11,146400,-18891.30434782608,5.0,0.23809523809523814,2022,4,29,2
3832,Nissan,Sunny,2011,139999.0,Automatic,139000,2022-04-30,100k-150k,6,11,146400,-35891.30434782608,5.0,-0.10897435897435892,2022,4,30,2
14213,Nissan,Sunny,2011,179999.0,Manual,140000,2022-05-01,150k-200k,6,11,144600,-34891.30434782608,5.0,0.007194244604316502,2022,5,1,2
12906,Nissan,Sunny,2011,159999.0,Automatic,138000,2022-05-02,150k-200k,6,11,144400,-36891.30434782608,5.0,-0.014285714285714235,2022,5,2,2
14504,Nissan,Sunny,2011,199999.0,Manual,141000,2022-05-05,150k-200k,6,11,139800,-33891.30434782608,5.0,0.021739130434782705,2022,5,5,2
10999,Nissan,Sunny,2011,119999.0,Automatic,174000,2022-05-06,100k-150k,6,11,142800,-891.3043478260806,5.0,0.23404255319148937,2022,5,6,2
11011,Nissan,Sunny,2011,159999.0,Automatic,151000,2022-05-06,150k-200k,6,11,146400,-23891.30434782608,5.0,-0.13218390804597702,2022,5,6,2
11012,Nissan,Sunny,2011,9999.0,Automatic,153000,2022-05-06,0-50k,6,11,148800,-21891.30434782608,5.0,0.013245033112582849,2022,5,6,2
11015,Nissan,Sunny,2011,200000.0,Manual,124000,2022-05-06,200k+,6,11,151400,-50891.30434782608,5.0,-0.1895424836601307,2022,5,6,2
11026,Nissan,Sunny,2011,150000.0,Manual,137000,2022-05-06,150k-200k,2,11,148600,-37891.30434782608,5.0,0.10483870967741926,2022,5,6,2
18802,Nissan,Sunny,2011,119999.0,Manual,126000,2022-05-07,100k-150k,6,11,147800,-48891.30434782608,5.0,-0.08029197080291972,2022,5,7,2
18805,Nissan,Sunny,2011,200000.0,Automatic,127000,2022-05-07,200k+,6,11,138200,-47891.30434782608,5.0,0.007936507936507908,2022,5,7,2
18808,Nissan,Sunny,2011,79999.0,Manual,166000,2022-05-07,50k-100k,6,11,133400,-8891.30434782608,5.0,0.30708661417322825,2022,5,7,2
18811,Nissan,Sunny,2011,9999.0,Automatic,148000,2022-05-07,0-50k,6,11,136000,-26891.30434782608,5.0,-0.10843373493975905,2022,5,7,2
18818,Nissan,Sunny,2011,179999.0,Automatic,164000,2022-05-07,150k-200k,6,11,140800,-10891.30434782608,5.0,0.10810810810810811,2022,5,7,2
18821,Nissan,Sunny,2011,139999.0,Automatic,106000,2022-05-07,100k-150k,6,11,146200,-68891.30434782608,5.0,-0.35365853658536583,2022,5,7,2
6312,Nissan,Sunny,2011,139999.0,Automatic,156000,2022-05-08,100k-150k,6,11,142200,-18891.30434782608,5.0,0.47169811320754707,2022,5,8,2
13535,Nissan,Sunny,2011,200000.0,Automatic,105000,2022-05-09,200k+,6,11,148000,-69891.30434782608,5.0,-0.32692307692307687,2022,5,9,2
13545,Nissan,Sunny,2011,159999.0,Manual,131000,2022-05-09,150k-200k,6,11,135800,-43891.30434782608,5.0,0.24761904761904763,2022,5,9,2
13589,Nissan,Sunny,2011,120000.0,Automatic,105000,2022-05-09,100k-150k,6,11,132400,-69891.30434782608,5.0,-0.1984732824427481,2022,5,9,2
12038,Nissan,Sunny,2011,170000.0,Automatic,157000,2022-05-13,150k-200k,6,11,120600,-17891.30434782608,5.0,0.49523809523809526,2022,5,13,2
4319,Nissan,Sunny,2011,159999.0,Manual,132000,2022-05-17,150k-200k,6,11,130800,-42891.30434782608,5.0,-0.15923566878980888,2022,5,17,2
4354,Nissan,Sunny,2011,150000.0,Manual,125000,2022-05-17,150k-200k,3,11,126000,-49891.30434782608,5.0,-0.05303030303030298,2022,5,17,2
5147,Nissan,Sunny,2011,139999.0,Automatic,147000,2022-05-18,100k-150k,6,11,130000,-27891.30434782608,5.0,0.17599999999999993,2022,5,18,2
5155,Nissan,Sunny,2011,200000.0,Automatic,154000,2022-05-18,200k+,6,11,133200,-20891.30434782608,5.0,0.04761904761904767,2022,5,18,2
5169,Nissan,Sunny,2011,139999.0,Manual,142000,2022-05-18,100k-150k,6,11,143000,-32891.30434782608,5.0,-0.07792207792207795,2022,5,18,2
5171,Nissan,Sunny,2011,139999.0,Automatic,178000,2022-05-18,100k-150k,6,11,140000,3108.6956521739194,5.0,0.2535211267605635,2022,5,18,2
5172,Nissan,Sunny,2011,139999.0,Automatic,141000,2022-05-18,100k-150k,6,11,149200,-33891.30434782608,5.0,-0.2078651685393258,2022,5,18,2
14365,Nissan,Sunny,2011,19999.0,Automatic,150000,2022-05-20,0-50k,6,11,152400,-24891.30434782608,5.0,0.06382978723404253,2022,5,20,2
14377,Nissan,Sunny,2011,199999.0,Automatic,140000,2022-05-20,150k-200k,6,11,153000,-34891.30434782608,5.0,-0.06666666666666665,2022,5,20,2
14409,Nissan,Sunny,2011,133000.0,Automatic,146000,2022-05-20,100k-150k,6,11,150200,-28891.30434782608,5.0,0.04285714285714293,2022,5,20,2
11598,Nissan,Sunny,2011,19999.0,Manual,139000,2022-05-21,0-50k,6,11,151000,-35891.30434782608,5.0,-0.047945205479452024,2022,5,21,2
11607,Nissan,Sunny,2011,179999.0,Automatic,113000,2022-05-21,150k-200k,6,11,143200,-61891.30434782608,5.0,-0.18705035971223016,2022,5,21,2
11615,Nissan,Sunny,2011,139999.0,Automatic,191000,2022-05-21,100k-150k,6,11,137600,16108.69565217392,5.0,0.6902654867256637,2022,5,21,2
3233,Nissan,Sunny,2011,119999.0,Manual,177000,2022-05-25,100k-150k,6,11,145800,2108.6956521739194,5.0,-0.0732984293193717,2022,5,25,2
13173,Nissan,Sunny,2011,119999.0,Automatic,165000,2022-05-31,100k-150k,6,11,153200,-9891.30434782608,5.0,-0.06779661016949157,2022,5,31,2
13174,Nissan,Sunny,2011,29999.0,Automatic,161000,2022-05-31,0-50k,6,11,157000,-13891.30434782608,5.0,-0.024242424242424288,2022,5,31,2
13175,Nissan,Sunny,2011,89999.0,Automatic,154000,2022-05-31,50k-100k,6,11,161400,-20891.30434782608,5.0,-0.04347826086956519,2022,5,31,2
8742,Nissan,Sunny,2011,119999.0,Manual,120000,2022-06-01,100k-150k,6,11,169600,-54891.30434782608,5.0,-0.22077922077922074,2022,6,1,2
585,Nissan,Sunny,2011,76000.0,Manual,154000,2022-06-05,50k-100k,7,11,155400,-20891.30434782608,5.0,0.28333333333333344,2022,6,5,2
586,Nissan,Sunny,2011,76000.0,Manual,152000,2022-06-05,50k-100k,6,11,150800,-22891.30434782608,5.0,-0.012987012987012991,2022,6,5,2
587,Nissan,Sunny,2011,180000.0,Manual,144000,2022-06-05,150k-200k,9,11,148200,-30891.30434782608,5.0,-0.052631578947368474,2022,6,5,2
640,Nissan,Sunny,2011,180000.0,Automatic,162000,2022-06-05,150k-200k,6,11,144800,-12891.30434782608,5.0,0.125,2022,6,5,2
722,Nissan,Sunny,2011,200000.0,Manual,117000,2022-06-05,200k+,4,11,146400,-57891.30434782608,5.0,-0.2777777777777778,2022,6,5,2
723,Nissan,Sunny,2011,160000.0,Manual,143000,2022-06-05,150k-200k,2,11,145800,-31891.30434782608,5.0,0.22222222222222232,2022,6,5,2
724,Nissan,Sunny,2011,78000.0,Manual,150000,2022-06-05,50k-100k,4,11,143600,-24891.30434782608,5.0,0.04895104895104896,2022,6,5,2
725,Nissan,Sunny,2011,210000.0,Manual,135000,2022-06-05,200k+,6,11,143200,-39891.30434782608,5.0,-0.09999999999999998,2022,6,5,2
726,Nissan,Sunny,2011,131000.0,Automatic,179000,2022-06-05,100k-150k,6,11,141400,4108.695652173919,5.0,0.32592592592592595,2022,6,5,2
727,Nissan,Sunny,2011,154000.0,Automatic,153000,2022-06-05,150k-200k,15,11,144800,-21891.30434782608,5.0,-0.14525139664804465,2022,6,5,2
728,Nissan,Sunny,2011,110000.0,Manual,121000,2022-06-05,100k-150k,9,11,152000,-53891.30434782608,5.0,-0.20915032679738566,2022,6,5,2
729,Nissan,Sunny,2011,195000.0,Manual,143000,2022-06-05,150k-200k,1,11,147600,-31891.30434782608,5.0,0.18181818181818188,2022,6,5,2
819,Nissan,Sunny,2011,200000.0,Automatic,129000,2022-06-05,200k+,6,11,146200,-45891.30434782608,5.0,-0.09790209790209792,2022,6,5,2
820,Nissan,Sunny,2011,170000.0,Automatic,148000,2022-06-05,150k-200k,6,11,145000,-26891.30434782608,5.0,0.1472868217054264,2022,6,5,2
821,Nissan,Sunny,2011,155000.0,Automatic,174000,2022-06-05,150k-200k,14,11,138800,-891.3043478260806,5.0,0.17567567567567566,2022,6,5,2
822,Nissan,Sunny,2011,200000.0,Automatic,146000,2022-06-05,200k+,12,11,143000,-28891.30434782608,5.0,-0.16091954022988508,2022,6,5,2
823,Nissan,Sunny,2011,170000.0,Automatic,155000,2022-06-05,150k-200k,11,11,148000,-19891.30434782608,5.0,0.06164383561643838,2022,6,5,2
927,Nissan,Sunny,2011,145000.0,Automatic,139000,2022-06-05,100k-150k,8,11,150400,-35891.30434782608,5.0,-0.10322580645161294,2022,6,5,2
928,Nissan,Sunny,2011,153000.0,Manual,138000,2022-06-05,150k-200k,13,11,152400,-36891.30434782608,5.0,-0.007194244604316502,2022,6,5,2
929,Nissan,Sunny,2011,138000.0,Automatic,142000,2022-06-05,100k-150k,8,11,150400,-32891.30434782608,5.0,0.02898550724637672,2022,6,5,2
930,Nissan,Sunny,2011,150000.0,Manual,129000,2022-06-05,150k-200k,6,11,144000,-45891.30434782608,5.0,-0.09154929577464788,2022,6,5,2
1010,Nissan,Sunny,2011,115000.0,Automatic,167000,2022-06-05,100k-150k,17,11,140600,-7891.304347826081,5.0,0.2945736434108528,2022,6,5,2
1011,Nissan,Sunny,2011,219798.0,Manual,140000,2022-06-05,200k+,10,11,143000,-34891.30434782608,5.0,-0.16167664670658688,2022,6,5,2
1012,Nissan,Sunny,2011,124000.0,Automatic,138000,2022-06-05,100k-150k,6,11,143200,-36891.30434782608,5.0,-0.014285714285714235,2022,6,5,2
1113,Nissan,Sunny,2011,158000.0,Manual,132000,2022-06-05,150k-200k,10,11,143200,-42891.30434782608,5.0,-0.04347826086956519,2022,6,5,2
1114,Nissan,Sunny,2011,90000.0,Automatic,132000,2022-06-05,50k-100k,6,11,141200,-42891.30434782608,5.0,0.0,2022,6,5,2
1115,Nissan,Sunny,2011,110000.0,Manual,163000,2022-06-05,100k-150k,6,11,141800,-11891.30434782608,5.0,0.23484848484848486,2022,6,5,2
1116,Nissan,Sunny,2011,12000.0,Automatic,139000,2022-06-05,0-50k,9,11,141000,-35891.30434782608,5.0,-0.14723926380368102,2022,6,5,2
1117,Nissan,Sunny,2011,200000.0,Manual,166000,2022-06-05,200k+,4,11,140800,-8891.30434782608,5.0,0.19424460431654667,2022,6,5,2
1118,Nissan,Sunny,2011,147000.0,Automatic,134000,2022-06-05,100k-150k,15,11,146400,-40891.30434782608,5.0,-0.19277108433734935,2022,6,5,2
1119,Nissan,Sunny,2011,173000.0,Automatic,129000,2022-06-05,150k-200k,15,11,146800,-45891.30434782608,5.0,-0.03731343283582089,2022,6,5,2
1120,Nissan,Sunny,2011,130000.0,Manual,144000,2022-06-05,100k-150k,3,11,146200,-30891.30434782608,5.0,0.11627906976744184,2022,6,5,2
1121,Nissan,Sunny,2011,78000.0,Automatic,134000,2022-06-05,50k-100k,5,11,142400,-40891.30434782608,5.0,-0.06944444444444442,2022,6,5,2
1244,Nissan,Sunny,2011,280000.0,Automatic,142000,2022-06-05,200k+,6,11,141400,-32891.30434782608,5.0,0.05970149253731338,2022,6,5,2
1245,Nissan,Sunny,2011,120000.0,Manual,139000,2022-06-05,100k-150k,11,11,136600,-35891.30434782608,5.0,-0.021126760563380254,2022,6,5,2
1246,Nissan,Sunny,2011,108000.0,Automatic,157000,2022-06-05,100k-150k,3,11,137600,-17891.30434782608,5.0,0.12949640287769792,2022,6,5,2
1247,Nissan,Sunny,2011,130000.0,Automatic,188000,2022-06-05,100k-150k,6,11,143200,13108.69565217392,5.0,0.197452229299363,2022,6,5,2
1248,Nissan,Sunny,2011,170000.0,Manual,123000,2022-06-05,150k-200k,9,11,152000,-51891.30434782608,5.0,-0.3457446808510638,2022,6,5,2
1249,Nissan,Sunny,2011,70000.0,Manual,149000,2022-06-05,50k-100k,17,11,149800,-25891.30434782608,5.0,0.21138211382113825,2022,6,5,2
1319,Nissan,Sunny,2011,146000.0,Automatic,147000,2022-06-05,100k-150k,7,11,151200,-27891.30434782608,5.0,-0.01342281879194629,2022,6,5,2
1320,Nissan,Sunny,2011,135000.0,Automatic,156000,2022-06-05,100k-150k,6,11,152800,-18891.30434782608,5.0,0.061224489795918435,2022,6,5,2
1359,Nissan,Sunny,2011,200000.0,Manual,120000,2022-06-05,200k+,6,11,152600,-54891.30434782608,5.0,-0.23076923076923073,2022,6,5,2
1492,Nissan,Sunny,2011,19999.0,Manual,140000,2022-06-05,0-50k,6,11,139000,-34891.30434782608,5.0,0.16666666666666674,2022,6,5,2
18140,Nissan,Sunny,2011,99999.0,Automatic,199000,2022-06-06,50k-100k,6,11,142400,24108.69565217392,5.0,0.4214285714285715,2022,6,6,2
18154,Nissan,Sunny,2011,59999.0,Manual,163000,2022-06-06,50k-100k,6,11,152400,-11891.30434782608,5.0,-0.18090452261306533,2022,6,6,2
4128,Nissan,Sunny,2011,139999.0,Automatic,182000,2022-06-07,100k-150k,6,11,155600,7108.695652173919,5.0,0.1165644171779141,2022,6,7,2
4163,Nissan,Sunny,2011,257000.0,Automatic,162000,2022-06-07,200k+,6,11,160800,-12891.30434782608,5.0,-0.10989010989010994,2022,6,7,2
5324,Nissan,Sunny,2011,257000.0,Automatic,144000,2022-06-08,200k+,10,11,169200,-30891.30434782608,5.0,-0.11111111111111116,2022,6,8,2
3009,Nissan,Sunny,2011,160000.0,Automatic,181000,2022-06-09,150k-200k,20,11,170000,6108.695652173919,5.0,0.2569444444444444,2022,6,9,2
12093,Nissan,Sunny,2011,160000.0,Manual,182000,2022-06-10,150k-200k,14,11,166400,7108.695652173919,5.0,0.005524861878453136,2022,6,10,2
12123,Nissan,Sunny,2011,99999.0,Automatic,183000,2022-06-10,50k-100k,6,11,170200,8108.695652173919,5.0,0.005494505494505475,2022,6,10,2
12128,Nissan,Sunny,2011,139999.0,Automatic,176000,2022-06-10,100k-150k,10,11,170400,1108.6956521739194,5.0,-0.03825136612021862,2022,6,10,2
12140,Nissan,Sunny,2011,89999.0,Manual,155000,2022-06-10,50k-100k,8,11,173200,-19891.30434782608,5.0,-0.11931818181818177,2022,6,10,2
12145,Nissan,Sunny,2011,199999.0,Automatic,156000,2022-06-10,150k-200k,6,11,175400,-18891.30434782608,5.0,0.006451612903225712,2022,6,10,2
12146,Nissan,Sunny,2011,19999.0,Automatic,160000,2022-06-10,0-50k,6,11,170400,-14891.30434782608,5.0,0.02564102564102555,2022,6,10,2
9000,Nissan,Sunny,2011,98600.0,Automatic,199000,2022-06-11,50k-100k,11,11,166000,24108.69565217392,5.0,0.2437499999999999,2022,6,11,2
9007,Nissan,Sunny,2011,160000.0,Automatic,138000,2022-06-11,150k-200k,2,11,169200,-36891.30434782608,5.0,-0.3065326633165829,2022,6,11,2
9060,Nissan,Sunny,2011,19999.0,Automatic,152000,2022-06-11,0-50k,6,11,161600,-22891.30434782608,5.0,0.10144927536231885,2022,6,11,2
9105,Nissan,Sunny,2011,160000.0,Manual,171000,2022-06-11,150k-200k,6,11,161000,-3891.3043478260806,5.0,0.125,2022,6,11,2
15947,Nissan,Sunny,2011,179999.0,Manual,122000,2022-06-12,150k-200k,7,11,164000,-52891.30434782608,5.0,-0.2865497076023392,2022,6,12,2
15953,Nissan,Sunny,2011,159999.0,Manual,172000,2022-06-12,150k-200k,11,11,156400,-2891.3043478260806,5.0,0.4098360655737705,2022,6,12,2
15968,Nissan,Sunny,2011,200000.0,Manual,142000,2022-06-12,200k+,7,11,151000,-32891.30434782608,5.0,-0.17441860465116277,2022,6,12,2
9599,Nissan,Sunny,2011,119999.0,Automatic,121000,2022-06-14,100k-150k,11,11,151800,-53891.30434782608,5.0,-0.147887323943662,2022,6,14,2
9641,Nissan,Sunny,2011,137000.0,Manual,157000,2022-06-14,100k-150k,2,11,145600,-17891.30434782608,5.0,0.2975206611570247,2022,6,14,2
9642,Nissan,Sunny,2011,178000.0,Manual,119000,2022-06-14,150k-200k,6,11,142800,-55891.30434782608,5.0,-0.2420382165605095,2022,6,14,2
9321,Nissan,Sunny,2011,139999.0,Automatic,181000,2022-06-16,100k-150k,6,11,142200,6108.695652173919,5.0,0.5210084033613445,2022,6,16,2
18882,Nissan,Sunny,2011,180000.0,Manual,173000,2022-06-19,150k-200k,7,11,144000,-1891.3043478260806,5.0,-0.04419889502762431,2022,6,19,2
18909,Nissan,Sunny,2011,155000.0,Manual,152000,2022-06-19,150k-200k,12,11,150200,-22891.30434782608,5.0,-0.12138728323699421,2022,6,19,2
18945,Nissan,Sunny,2011,179999.0,Automatic,119000,2022-06-19,150k-200k,4,11,156400,-55891.30434782608,5.0,-0.2171052631578947,2022,6,19,2
18980,Nissan,Sunny,2011,179000.0,Manual,180000,2022-06-19,150k-200k,4,11,148800,5108.695652173919,5.0,0.5126050420168067,2022,6,19,2
19008,Nissan,Sunny,2011,9999.0,Manual,136000,2022-06-19,0-50k,12,11,161000,-38891.30434782608,5.0,-0.24444444444444446,2022,6,19,2
19015,Nissan,Sunny,2011,29999.0,Manual,145000,2022-06-19,0-50k,7,11,152000,-29891.30434782608,5.0,0.06617647058823528,2022,6,19,2
5760,Nissan,Sunny,2011,270000.0,Automatic,157000,2022-06-20,200k+,6,11,146400,-17891.30434782608,5.0,0.08275862068965512,2022,6,20,2
5765,Nissan,Sunny,2011,2500.0,Automatic,147000,2022-06-20,0-50k,6,11,147400,-27891.30434782608,5.0,-0.06369426751592355,2022,6,20,2
5828,Nissan,Sunny,2011,191000.0,Automatic,178000,2022-06-20,150k-200k,8,11,153000,3108.6956521739194,5.0,0.2108843537414966,2022,6,20,2
15805,Nissan,Sunny,2011,159999.0,Automatic,160000,2022-06-21,150k-200k,11,11,152600,-14891.30434782608,5.0,-0.101123595505618,2022,6,21,2
19087,Nissan,Sunny,2011,200000.0,Manual,127000,2022-06-24,200k+,10,11,157400,-47891.30434782608,5.0,-0.20625000000000004,2022,6,24,2
19110,Nissan,Sunny,2011,186000.0,Manual,138000,2022-06-24,150k-200k,6,11,153800,-36891.30434782608,5.0,0.08661417322834652,2022,6,24,2
