id,make,model,model_year,kilometers,transmission_type,price,priced_at,mileage_category,extra_features_count
12648,Nissan,Qashqai,2018,79999.0,Automatic,538000,2023-01-21,50k-100k,26.0
12650,Nissan,Qashqai,2018,99999.0,Automatic,599000,2023-01-21,50k-100k,26.0
12657,Nissan,Qashqai,2018,59999.0,Automatic,571000,2023-01-21,50k-100k,25.0
12731,Nissan,Qashqai,2018,99999.0,Automatic,528000,2023-01-21,50k-100k,26.0
13263,Nissan,Qashqai,2018,64000.0,Automatic,618000,2023-01-22,50k-100k,0.0
13271,Nissan,Qashqai,2018,104000.0,Automatic,578000,2023-01-22,100k-150k,31.0
13297,Nissan,Qashqai,2018,64000.0,Automatic,594000,2023-01-22,50k-100k,13.0
9204,Nissan,Qashqai,2018,0.0,Automatic,561000,2023-01-23,0-50k,10.0
9235,Nissan,Qashqai,2018,99000.0,Automatic,537000,2023-01-23,50k-100k,0.0
16780,Nissan,Qashqai,2018,77000.0,Automatic,530000,2023-01-24,50k-100k,10.0
16787,Nissan,Qashqai,2018,146000.0,Automatic,501000,2023-01-24,100k-150k,35.0
13761,Nissan,Qashqai,2018,89999.0,Automatic,700000,2023-01-26,50k-100k,25.0
17047,Nissan,Qashqai,2018,86000.0,Automatic,570000,2023-01-28,50k-100k,10.0
14570,Nissan,Qashqai,2018,69000.0,Automatic,491000,2023-01-29,50k-100k,33.0
14575,Nissan,Qashqai,2018,74000.0,Automatic,607000,2023-01-29,50k-100k,36.0
14620,Nissan,Qashqai,2018,80000.0,Automatic,596000,2023-01-29,50k-100k,0.0
14623,Nissan,Qashqai,2018,145000.0,Automatic,522000,2023-01-29,100k-150k,12.0
11735,Nissan Motor Egypt,Qashqai,2018,70000.0,Automatic,662000,2023-01-31,50k-100k,9.0
4699,Nissan,Qashqai,2018,70000.0,Automatic,639000,2023-02-01,50k-100k,8.0
4715,Nissan,Qashqai,2018,59999.0,Automatic,630000,2023-02-01,50k-100k,26.0
4719,Nissan Motor Egypt,Qashqai,2018,74000.0,Automatic,598000,2023-02-01,50k-100k,0.0
4736,Nissan,Qashqai,2018,119999.0,Automatic,576000,2023-02-01,100k-150k,0.0
78,Nissan,Qashqai,2018,130000.0,Automatic,527000,2023-02-04,100k-150k,32.0
79,Nissan,Qashqai,2018,130000.0,Automatic,520000,2023-02-04,100k-150k,34.0
152,Nissan Motor Egypt,Qashqai,2018,99500.0,Automatic,531000,2023-02-04,50k-100k,0.0
19255,Nissan,Qashqai,2018,125000.0,Automatic,588000,2023-02-08,100k-150k,10.0
19296,Nissan,Qashqai,2018,89999.0,Automatic,725000,2023-02-08,50k-100k,25.0
4540,Nissan,Qashqai,2018,85000.0,Automatic,712000,2023-02-09,50k-100k,10.0
8222,Nissan,Qashqai,2018,91000.0,Automatic,583000,2023-02-12,50k-100k,10.0
7125,Nissan,Qashqai,2018,92000.0,Automatic,601000,2023-02-13,50k-100k,10.0
174,Nissan,Qashqai,2018,63000.0,Automatic,619000,2023-02-18,50k-100k,10.0
16683,Nissan,Qashqai,2018,69000.0,Automatic,600000,2023-02-19,50k-100k,10.0
16718,Nissan Motor Egypt,Qashqai,2018,110000.0,Automatic,550000,2023-02-19,100k-150k,12.0
14835,Nissan,Qashqai,2018,93000.0,Automatic,574000,2023-02-21,50k-100k,10.0
14882,Nissan,Qashqai,2018,199999.0,Automatic,433000,2023-02-21,150k-200k,0.0
14887,Nissan,Qashqai,2018,179999.0,Automatic,478000,2023-02-21,150k-200k,17.0
6866,Nissan,Qashqai,2018,79999.0,Automatic,577000,2023-02-27,50k-100k,0.0
6886,Nissan,Qashqai,2018,114000.0,Automatic,574000,2023-02-27,100k-150k,26.0
6911,Nissan Motor Egypt,Qashqai,2018,66000.0,Automatic,555000,2023-02-27,50k-100k,12.0
6698,Nissan,Qashqai,2018,79999.0,Automatic,601000,2023-03-01,50k-100k,20.0
3197,Nissan,Qashqai,2018,100000.0,Automatic,619000,2023-03-02,100k-150k,10.0
3208,Nissan,Qashqai,2018,139999.0,Automatic,515000,2023-03-02,100k-150k,0.0
2823,Nissan,Qashqai,2018,95000.0,Automatic,603000,2023-03-05,50k-100k,10.0
9702,Nissan,Qashqai,2018,19999.0,Automatic,608000,2023-03-08,0-50k,25.0
1959,Nissan,Qashqai,2018,159999.0,Automatic,586000,2023-03-11,150k-200k,22.0
13983,Nissan,Qashqai,2018,100000.0,Automatic,635000,2023-03-13,100k-150k,34.0
3136,Nissan,Qashqai,2018,99999.0,Automatic,574000,2023-03-14,50k-100k,26.0
1855,Nissan,Qashqai,2018,59999.0,Automatic,615000,2023-03-17,50k-100k,0.0
1865,Nissan,Qashqai,2018,85000.0,Automatic,568000,2023-03-17,50k-100k,36.0
1896,Nissan,Qashqai,2018,9999.0,Automatic,626000,2023-03-17,0-50k,21.0
1898,Nissan,Qashqai,2018,119999.0,Automatic,637000,2023-03-17,100k-150k,15.0
19391,Nissan,Qashqai,2018,95000.0,Automatic,612000,2023-03-18,50k-100k,10.0
19403,Nissan Motor Egypt,Qashqai,2018,111000.0,Automatic,652000,2023-03-18,100k-150k,9.0
4634,Nissan Motor Egypt,Qashqai,2018,90000.0,Automatic,663000,2023-03-19,50k-100k,10.0
4656,Nissan,Qashqai,2018,99999.0,Automatic,615000,2023-03-19,50k-100k,26.0
6192,Nissan Motor Egypt,Qashqai,2018,34000.0,Automatic,705000,2023-03-21,0-50k,9.0
4213,Nissan Motor Egypt,Qashqai,2018,101000.0,Automatic,637000,2023-03-23,100k-150k,0.0
4221,Nissan,Qashqai,2018,101000.0,Automatic,620000,2023-03-23,100k-150k,10.0
19217,Nissan,Qashqai,2018,102000.0,Automatic,640000,2023-04-04,100k-150k,0.0
9922,Nissan,Qashqai,2018,88000.0,Automatic,802000,2023-04-07,50k-100k,25.0
9973,Nissan,Qashqai,2018,99999.0,Automatic,705000,2023-04-07,50k-100k,0.0
17441,Nissan,Qashqai,2018,50000.0,Automatic,790000,2023-04-12,50k-100k,2.0
6997,Nissan,Qashqai,2018,49999.0,Automatic,758000,2023-04-15,0-50k,11.0
14338,Nissan,Qashqai,2018,79999.0,Automatic,708000,2023-04-17,50k-100k,0.0
7762,Nissan,Qashqai,2018,86000.0,Automatic,680000,2023-04-19,50k-100k,2.0
7879,Nissan,Qashqai,2018,113000.0,Automatic,594000,2023-04-30,100k-150k,27.0
4439,Nissan,Qashqai,2019,89999.0,Automatic,369000,2022-02-02,50k-100k,26.0
4441,Nissan,Qashqai,2019,59999.0,Automatic,367000,2022-02-02,50k-100k,0.0
4443,Nissan,Qashqai,2019,59999.0,Automatic,373000,2022-02-02,50k-100k,0.0
4446,Nissan,Qashqai,2019,69999.0,Automatic,368000,2022-02-02,50k-100k,26.0
4482,Nissan,Qashqai,2019,9999.0,Automatic,368000,2022-02-02,0-50k,0.0
4483,Nissan,Qashqai,2019,79999.0,Automatic,359000,2022-02-02,50k-100k,26.0
9491,Nissan,Qashqai,2019,89999.0,Automatic,329000,2022-02-07,50k-100k,0.0
9515,Nissan,Qashqai,2019,9999.0,Automatic,367000,2022-02-07,0-50k,26.0
9519,Nissan,Qashqai,2019,89999.0,Automatic,342000,2022-02-07,50k-100k,0.0
5695,Nissan,Qashqai,2019,9999.0,Automatic,413000,2022-02-08,0-50k,12.0
5698,Nissan,Qashqai,2019,19999.0,Automatic,374000,2022-02-08,0-50k,0.0
17931,Nissan,Qashqai,2019,19999.0,Automatic,367000,2022-02-11,0-50k,25.0
17963,Nissan,Qashqai,2019,139999.0,Automatic,324000,2022-02-11,100k-150k,20.0
17966,Nissan,Qashqai,2019,89999.0,Automatic,314000,2022-02-11,50k-100k,0.0
6004,Nissan,Qashqai,2019,119999.0,Automatic,331000,2022-02-15,100k-150k,0.0
6008,Nissan,Qashqai,2019,89999.0,Automatic,366000,2022-02-15,50k-100k,0.0
6017,Nissan,Qashqai,2019,79999.0,Automatic,390000,2022-02-15,50k-100k,21.0
2655,Nissan,Qashqai,2019,79999.0,Automatic,364000,2022-02-19,50k-100k,0.0
2656,Nissan,Qashqai,2019,19999.0,Automatic,389000,2022-02-19,0-50k,0.0
2657,Nissan,Qashqai,2019,19999.0,Automatic,380000,2022-02-19,0-50k,0.0
2658,Nissan,Qashqai,2019,79999.0,Automatic,357000,2022-02-19,50k-100k,0.0
2659,Nissan,Qashqai,2019,119999.0,Automatic,351000,2022-02-19,100k-150k,22.0
2660,Nissan,Qashqai,2019,59999.0,Automatic,372000,2022-02-19,50k-100k,23.0
2661,Nissan,Qashqai,2019,29999.0,Automatic,387000,2022-02-19,0-50k,0.0
2662,Nissan,Qashqai,2019,79999.0,Automatic,325000,2022-02-19,50k-100k,26.0
2663,Nissan,Qashqai,2019,39999.0,Automatic,346000,2022-02-19,0-50k,25.0
2664,Nissan,Qashqai,2019,79999.0,Automatic,360000,2022-02-19,50k-100k,22.0
16602,Nissan,Qashqai,2019,55600.0,Automatic,350000,2022-02-20,50k-100k,12.0
16603,Nissan,Qashqai,2019,51000.0,Automatic,329000,2022-02-20,50k-100k,8.0
16604,Nissan,Qashqai,2019,100000.0,Automatic,315000,2022-02-20,100k-150k,7.0
8390,Nissan,Qashqai,2019,99999.0,Automatic,340000,2022-02-24,50k-100k,0.0
9891,Nissan,Qashqai,2019,9999.0,Automatic,364000,2022-02-25,0-50k,26.0
7405,Nissan,Qashqai,2019,19999.0,Automatic,367000,2022-03-02,0-50k,0.0
7409,Nissan,Qashqai,2019,99999.0,Automatic,333000,2022-03-02,50k-100k,0.0
7410,Nissan,Qashqai,2019,89999.0,Automatic,323000,2022-03-02,50k-100k,0.0
5030,Nissan,Qashqai,2019,9999.0,Automatic,420000,2022-03-10,0-50k,26.0
2149,Nissan,Qashqai,2019,99999.0,Automatic,344000,2022-03-11,50k-100k,20.0
2151,Nissan,Qashqai,2019,89999.0,Automatic,352000,2022-03-11,50k-100k,0.0
2154,Nissan,Qashqai,2019,49999.0,Automatic,373000,2022-03-11,0-50k,0.0
6444,Nissan,Qashqai,2019,89999.0,Automatic,347000,2022-03-16,50k-100k,0.0
6520,Nissan,Qashqai,2019,89999.0,Automatic,349000,2022-03-16,50k-100k,0.0
6522,Nissan,Qashqai,2019,19999.0,Automatic,390000,2022-03-16,0-50k,0.0
11120,Nissan,Qashqai,2019,91000.0,Automatic,331000,2022-03-19,50k-100k,16.0
11122,Nissan,Qashqai,2019,72000.0,Automatic,359000,2022-03-19,50k-100k,15.0
11170,Nissan,Qashqai,2019,29999.0,Automatic,387000,2022-03-19,0-50k,26.0
60,Nissan,Qashqai,2019,69999.0,Automatic,347000,2022-03-25,50k-100k,20.0
61,Nissan,Qashqai,2019,79999.0,Automatic,387000,2022-03-25,50k-100k,26.0
9154,Nissan,Qashqai,2019,119999.0,Automatic,356000,2022-03-28,100k-150k,0.0
9181,Nissan,Qashqai,2019,119999.0,Automatic,334000,2022-03-28,100k-150k,0.0
18564,Nissan,Qashqai,2019,69999.0,Automatic,393000,2022-04-02,50k-100k,0.0
18568,Nissan,Qashqai,2019,19999.0,Automatic,393000,2022-04-02,0-50k,0.0
15171,Nissan,Qashqai,2019,29999.0,Automatic,426000,2022-04-03,0-50k,25.0
10577,Nissan,Qashqai,2019,19999.0,Automatic,444000,2022-04-06,0-50k,0.0
10610,Nissan,Qashqai,2019,79999.0,Automatic,396000,2022-04-06,50k-100k,24.0
19524,Nissan,Qashqai,2019,99999.0,Automatic,434000,2022-04-09,50k-100k,0.0
10727,Nissan,Qashqai,2019,61000.0,Automatic,432000,2022-04-19,50k-100k,0.0
10288,Nissan,Qashqai,2019,119999.0,Automatic,407000,2022-04-21,100k-150k,0.0
10289,Nissan,Qashqai,2019,49999.0,Automatic,362000,2022-04-21,0-50k,0.0
10290,Nissan,Qashqai,2019,59999.0,Automatic,441000,2022-04-21,50k-100k,0.0
10291,Nissan,Qashqai,2019,19999.0,Automatic,395000,2022-04-21,0-50k,0.0
10292,Nissan,Qashqai,2019,19999.0,Automatic,407000,2022-04-21,0-50k,0.0
10293,Nissan,Qashqai,2019,69999.0,Automatic,436000,2022-04-21,50k-100k,0.0
10294,Nissan,Qashqai,2019,69999.0,Automatic,377000,2022-04-21,50k-100k,0.0
10295,Nissan,Qashqai,2019,19999.0,Automatic,433000,2022-04-21,0-50k,0.0
10296,Nissan,Qashqai,2019,89999.0,Automatic,381000,2022-04-21,50k-100k,0.0
10297,Nissan,Qashqai,2019,59999.0,Automatic,402000,2022-04-21,50k-100k,0.0
10298,Nissan,Qashqai,2019,79999.0,Automatic,417000,2022-04-21,50k-100k,0.0
10299,Nissan,Qashqai,2019,119999.0,Automatic,362000,2022-04-21,100k-150k,0.0
10300,Nissan,Qashqai,2019,79999.0,Automatic,376000,2022-04-21,50k-100k,0.0
10301,Nissan,Qashqai,2019,89999.0,Automatic,352000,2022-04-21,50k-100k,0.0
10302,Nissan,Qashqai,2019,159999.0,Automatic,424000,2022-04-21,150k-200k,0.0
10303,Nissan,Qashqai,2019,159999.0,Automatic,429000,2022-04-21,150k-200k,0.0
10304,Nissan,Qashqai,2019,159999.0,Automatic,365000,2022-04-21,150k-200k,0.0
6116,Nissan,Qashqai,2019,93000.0,Automatic,420000,2022-04-22,50k-100k,16.0
6147,Nissan,Qashqai,2019,119999.0,Automatic,419000,2022-04-22,100k-150k,0.0
7597,Nissan,Qashqai,2019,120000.0,Automatic,419000,2022-04-23,100k-150k,0.0
7601,Nissan,Qashqai,2019,69999.0,Automatic,439000,2022-04-23,50k-100k,0.0
13104,Nissan,Qashqai,2019,70000.0,Automatic,402000,2022-04-24,50k-100k,0.0
12415,Nissan,Qashqai,2019,79999.0,Automatic,419000,2022-04-27,50k-100k,0.0
12416,Nissan,Qashqai,2019,60000.0,Automatic,420000,2022-04-27,50k-100k,7.0
14542,Nissan,Qashqai,2019,59000.0,Automatic,383000,2022-04-29,50k-100k,0.0
14549,Nissan,Qashqai,2019,59999.0,Automatic,368000,2022-04-29,50k-100k,0.0
14552,Nissan,Qashqai,2019,49999.0,Automatic,393000,2022-04-29,0-50k,0.0
14227,Nissan,Qashqai,2019,79999.0,Automatic,393000,2022-05-01,50k-100k,0.0
12920,Nissan,Qashqai,2019,79999.0,Automatic,396000,2022-05-02,50k-100k,0.0
3891,Nissan,Qashqai,2019,39999.0,Automatic,460000,2022-05-04,0-50k,0.0
3892,Nissan,Qashqai,2019,27800.0,Automatic,431000,2022-05-04,0-50k,14.0
14471,Nissan,Qashqai,2019,99999.0,Automatic,347000,2022-05-05,50k-100k,0.0
14475,Nissan,Qashqai,2019,29999.0,Automatic,460000,2022-05-05,0-50k,0.0
14477,Nissan,Qashqai,2019,79999.0,Automatic,472000,2022-05-05,50k-100k,0.0
14478,Nissan,Qashqai,2019,99999.0,Automatic,408000,2022-05-05,50k-100k,0.0
14499,Nissan,Qashqai,2019,59999.0,Automatic,399000,2022-05-05,50k-100k,0.0
11023,Nissan,Qashqai,2019,99999.0,Automatic,425000,2022-05-06,50k-100k,0.0
11027,Nissan,Qashqai,2019,54000.0,Automatic,430000,2022-05-06,50k-100k,13.0
6367,Nissan,Qashqai,2019,89999.0,Automatic,415000,2022-05-08,50k-100k,0.0
6370,Nissan,Qashqai,2019,49999.0,Automatic,389000,2022-05-08,0-50k,0.0
12051,Nissan,Qashqai,2019,79999.0,Automatic,424000,2022-05-13,50k-100k,0.0
4347,Nissan,Qashqai,2019,46000.0,Automatic,466000,2022-05-17,0-50k,7.0
5180,Nissan,Qashqai,2019,29999.0,Automatic,429000,2022-05-18,0-50k,0.0
5208,Nissan,Qashqai,2019,89999.0,Automatic,381000,2022-05-18,50k-100k,0.0
14422,Nissan,Qashqai,2019,59999.0,Automatic,395000,2022-05-20,50k-100k,0.0
14423,Nissan,Qashqai,2019,89999.0,Automatic,428000,2022-05-20,50k-100k,0.0
11653,Nissan,Qashqai,2019,99999.0,Automatic,393000,2022-05-21,50k-100k,0.0
11655,Nissan,Qashqai,2019,139999.0,Automatic,436000,2022-05-21,100k-150k,0.0
3254,Nissan,Qashqai,2019,40000.0,Automatic,433000,2022-05-25,0-50k,9.0
3286,Nissan,Qashqai,2019,69999.0,Automatic,442000,2022-05-25,50k-100k,26.0
3288,Nissan,Qashqai,2019,99999.0,Automatic,401000,2022-05-25,50k-100k,0.0
13190,Nissan,Qashqai,2019,94000.0,Automatic,444000,2022-05-31,50k-100k,9.0
13221,Nissan,Qashqai,2019,99999.0,Automatic,387000,2022-05-31,50k-100k,0.0
13225,Nissan,Qashqai,2019,139999.0,Automatic,401000,2022-05-31,100k-150k,0.0
13226,Nissan,Qashqai,2019,39999.0,Automatic,469000,2022-05-31,0-50k,0.0
8783,Nissan,Qashqai,2019,29500.0,Automatic,492000,2022-06-01,0-50k,0.0
8786,Nissan,Qashqai,2019,52000.0,Automatic,455000,2022-06-01,50k-100k,10.0
8797,Nissan,Qashqai,2019,59999.0,Automatic,480000,2022-06-01,50k-100k,0.0
8817,Nissan,Qashqai,2019,139999.0,Automatic,391000,2022-06-01,100k-150k,0.0
1698,Nissan,Qashqai,2019,29500.0,Automatic,479000,2022-06-05,0-50k,24.0
1730,Nissan,Qashqai,2019,138000.0,Automatic,422000,2022-06-05,100k-150k,24.0
1731,Nissan,Qashqai,2019,38000.0,Automatic,396000,2022-06-05,0-50k,12.0
1732,Nissan,Qashqai,2019,93000.0,Automatic,430000,2022-06-05,50k-100k,34.0
1752,Nissan,Qashqai,2019,31000.0,Automatic,474000,2022-06-05,0-50k,28.0
1775,Nissan,Qashqai,2019,115000.0,Automatic,396000,2022-06-05,100k-150k,4.0
1776,Nissan,Qashqai,2019,74000.0,Automatic,401000,2022-06-05,50k-100k,35.0
1777,Nissan,Qashqai,2019,94000.0,Automatic,406000,2022-06-05,50k-100k,23.0
1789,Nissan,Qashqai,2019,16000.0,Automatic,487000,2022-06-05,0-50k,27.0
1790,Nissan,Qashqai,2019,55000.0,Automatic,486000,2022-06-05,50k-100k,8.0
1811,Nissan,Qashqai,2019,52000.0,Automatic,456000,2022-06-05,50k-100k,33.0
1812,Nissan,Qashqai,2019,98000.0,Automatic,367000,2022-06-05,50k-100k,35.0
1829,Nissan,Qashqai,2019,92000.0,Automatic,386000,2022-06-05,50k-100k,34.0
1830,Nissan,Qashqai,2019,92000.0,Automatic,400000,2022-06-05,50k-100k,34.0
1831,Nissan,Qashqai,2019,100000.0,Automatic,344000,2022-06-05,100k-150k,26.0
1834,Nissan,Qashqai,2019,75000.0,Automatic,488000,2022-06-05,50k-100k,12.0
1837,Nissan,Qashqai,2019,61000.0,Automatic,400000,2022-06-05,50k-100k,14.0
1852,Nissan,Qashqai,2019,49000.0,Automatic,460000,2022-06-05,0-50k,13.0
1853,Nissan,Qashqai,2019,53000.0,Automatic,371000,2022-06-05,50k-100k,32.0
18114,Nissan,Qashqai,2019,63000.0,Automatic,392000,2022-06-06,50k-100k,29.0
18194,Nissan,Qashqai,2019,99999.0,Automatic,412000,2022-06-06,50k-100k,0.0
4107,Nissan,Qashqai,2019,57000.0,Automatic,477000,2022-06-07,50k-100k,1.0
4108,Nissan,Qashqai,2019,94000.0,Automatic,453000,2022-06-07,50k-100k,6.0
4109,Nissan,Qashqai,2019,49000.0,Automatic,462000,2022-06-07,0-50k,33.0
4147,Nissan,Qashqai,2019,57000.0,Automatic,491000,2022-06-07,50k-100k,11.0
5346,Nissan,Qashqai,2019,55000.0,Automatic,488000,2022-06-08,50k-100k,13.0
5376,Nissan,Qashqai,2019,49000.0,Automatic,460000,2022-06-08,0-50k,0.0
5394,Nissan,Qashqai,2019,59999.0,Automatic,480000,2022-06-08,50k-100k,0.0
2998,Nissan,Qashqai,2019,69999.0,Automatic,359000,2022-06-09,50k-100k,0.0
12121,Nissan,Qashqai,2019,50000.0,Automatic,388000,2022-06-10,50k-100k,29.0
12176,Nissan,Qashqai,2019,69999.0,Automatic,409000,2022-06-10,50k-100k,0.0
12213,Nissan,Qashqai,2019,99999.0,Automatic,467000,2022-06-10,50k-100k,0.0
8998,Nissan,Qashqai,2019,59999.0,Automatic,494000,2022-06-11,50k-100k,26.0
9032,Nissan,Qashqai,2019,13888.0,Automatic,390000,2022-06-11,0-50k,24.0
9092,Nissan,Qashqai,2019,139999.0,Automatic,445000,2022-06-11,100k-150k,26.0
9113,Nissan,Qashqai,2019,9999.0,Automatic,365000,2022-06-11,0-50k,0.0
15906,Nissan,Qashqai,2019,119999.0,Automatic,449000,2022-06-12,100k-150k,26.0
9594,Nissan,Qashqai,2019,66000.0,Automatic,420000,2022-06-14,50k-100k,24.0
9652,Nissan,Qashqai,2019,9999.0,Automatic,431000,2022-06-14,0-50k,25.0
9363,Nissan,Qashqai,2019,99999.0,Automatic,438000,2022-06-16,50k-100k,26.0
18992,Nissan,Qashqai,2019,49999.0,Automatic,521000,2022-06-19,0-50k,26.0
18998,Nissan,Qashqai,2019,79999.0,Automatic,517000,2022-06-19,50k-100k,23.0
5780,Nissan,Qashqai,2019,125000.0,Automatic,441000,2022-06-20,100k-150k,35.0
5785,Nissan,Qashqai,2019,54000.0,Automatic,548000,2022-06-20,50k-100k,17.0
17703,Nissan,Qashqai,2019,53000.0,Automatic,505000,2022-06-22,50k-100k,0.0
19133,Nissan,Qashqai,2019,89999.0,Automatic,489000,2022-06-24,50k-100k,26.0
8153,Nissan,Qashqai,2019,19999.0,Automatic,542000,2022-06-25,0-50k,25.0
16926,Nissan,Qashqai,2019,69999.0,Automatic,431000,2022-06-26,50k-100k,21.0
16928,Nissan,Qashqai,2019,119999.0,Automatic,457000,2022-06-26,100k-150k,1.0
12835,Nissan,Qashqai,2019,70000.0,Automatic,443000,2022-06-29,50k-100k,39.0
12836,Nissan,Qashqai,2019,44000.0,Automatic,495000,2022-06-29,0-50k,26.0
19712,Nissan,Qashqai,2019,99999.0,Automatic,478000,2022-06-30,50k-100k,24.0
2905,Nissan,Qashqai,2019,50000.0,Automatic,421000,2022-07-02,50k-100k,24.0
2906,Nissan,Qashqai,2019,160000.0,Automatic,398000,2022-07-02,150k-200k,13.0
3685,Nissan,Qashqai,2019,27000.0,Automatic,592000,2022-07-10,0-50k,23.0
3606,Nissan,Qashqai,2019,80000.0,Automatic,508000,2022-07-13,50k-100k,24.0
10357,Nissan,Qashqai,2019,53000.0,Automatic,488000,2022-07-19,50k-100k,37.0
10419,Nissan,Qashqai,2019,49999.0,Automatic,498000,2022-07-19,0-50k,26.0
2742,Nissan,Qashqai,2019,104000.0,Automatic,465000,2022-07-20,100k-150k,13.0
8689,Nissan,Qashqai,2019,9999.0,Automatic,463000,2022-07-21,0-50k,25.0
11452,Nissan,Qashqai,2019,95000.0,Automatic,458000,2022-07-22,50k-100k,38.0
11510,Nissan,Qashqai,2019,119999.0,Automatic,532000,2022-07-22,100k-150k,21.0
18765,Nissan,Qashqai,2019,59999.0,Automatic,570000,2022-07-24,50k-100k,26.0
17288,Nissan,Qashqai,2019,59999.0,Automatic,530000,2022-07-25,50k-100k,26.0
10858,Nissan,Qashqai,2019,70000.0,Automatic,510000,2022-07-26,50k-100k,38.0
16449,Nissan,Qashqai,2019,23000.0,Automatic,497000,2022-08-01,0-50k,29.0
16471,Nissan,Qashqai,2019,59999.0,Automatic,489000,2022-08-01,50k-100k,0.0
16473,Nissan,Qashqai,2019,59999.0,Automatic,480000,2022-08-01,50k-100k,23.0
11237,Nissan,Qashqai,2019,89999.0,Automatic,454000,2022-08-02,50k-100k,20.0
13660,Nissan,Qashqai,2019,100000.0,Automatic,484000,2022-08-04,100k-150k,15.0
13679,Nissan,Qashqai,2019,69999.0,Automatic,526000,2022-08-04,50k-100k,0.0
15697,Nissan,Qashqai,2019,51000.0,Automatic,543000,2022-08-06,50k-100k,23.0
16654,Nissan,Qashqai,2019,59999.0,Automatic,466000,2022-08-09,50k-100k,25.0
16664,Nissan,Qashqai,2019,49999.0,Automatic,484000,2022-08-09,0-50k,23.0
8987,Nissan,Qashqai,2019,69999.0,Automatic,455000,2022-08-11,50k-100k,24.0
6860,Nissan,Qashqai,2019,130000.0,Automatic,505000,2022-08-13,100k-150k,36.0
18429,Nissan,Qashqai,2019,35000.0,Automatic,531000,2022-08-15,0-50k,28.0
18440,Nissan,Qashqai,2019,50000.0,Automatic,564000,2022-08-15,50k-100k,13.0
18450,Nissan,Qashqai,2019,69999.0,Automatic,486000,2022-08-15,50k-100k,20.0
18462,Nissan,Qashqai,2019,49999.0,Automatic,538000,2022-08-15,0-50k,20.0
3499,Nissan,Qashqai,2019,69999.0,Automatic,564000,2022-08-20,50k-100k,0.0
9756,Nissan,Qashqai,2019,11000.0,Automatic,458000,2022-08-25,0-50k,11.0
6564,Nissan,Qashqai,2019,75000.0,Automatic,512000,2022-08-27,50k-100k,26.0
6574,Nissan,Qashqai,2019,125000.0,Automatic,375000,2022-08-27,100k-150k,33.0
6597,Nissan,Qashqai,2019,30000.0,Automatic,595000,2022-08-27,0-50k,0.0
17011,Nissan,Qashqai,2019,53000.0,Automatic,523000,2022-09-01,50k-100k,0.0
17022,Nissan,Qashqai,2019,39999.0,Automatic,583000,2022-09-01,0-50k,25.0
3737,Nissan,Qashqai,2019,105000.0,Automatic,562000,2022-09-03,100k-150k,26.0
3784,Nissan,Qashqai,2019,100000.0,Automatic,494000,2022-09-03,100k-150k,0.0
3785,Nissan,Qashqai,2019,90000.0,Automatic,550000,2022-09-03,50k-100k,0.0
3787,Nissan,Qashqai,2019,65000.0,Automatic,527000,2022-09-03,50k-100k,10.0
3813,Nissan,Qashqai,2019,119999.0,Automatic,469000,2022-09-03,100k-150k,24.0
12271,Nissan,Qashqai,2019,45000.0,Automatic,563000,2022-09-06,0-50k,14.0
12315,Nissan,Qashqai,2019,69999.0,Automatic,519000,2022-09-06,50k-100k,26.0
12317,Nissan,Qashqai,2019,19999.0,Automatic,623000,2022-09-06,0-50k,21.0
12318,Nissan,Qashqai,2019,99999.0,Automatic,555000,2022-09-06,50k-100k,26.0
19451,Nissan,Qashqai,2019,82000.0,Automatic,557000,2022-09-07,50k-100k,26.0
19469,Nissan,Qashqai,2019,59999.0,Automatic,607000,2022-09-07,50k-100k,26.0
19473,Nissan,Qashqai,2019,82000.0,Automatic,530000,2022-09-07,50k-100k,0.0
19474,Nissan,Qashqai,2019,93000.0,Automatic,558000,2022-09-07,50k-100k,0.0
19493,Nissan,Qashqai,2019,56000.0,Automatic,633000,2022-09-07,50k-100k,12.0
19498,Nissan,Qashqai,2019,79999.0,Automatic,588000,2022-09-07,50k-100k,26.0
8902,Nissan,Qashqai,2019,77500.0,Automatic,552000,2022-09-09,50k-100k,28.0
8914,Nissan,Qashqai,2019,77500.0,Automatic,562000,2022-09-09,50k-100k,7.0
15105,Nissan,Qashqai,2019,39999.0,Automatic,539000,2022-09-11,0-50k,25.0
445,Nissan,Qashqai,2019,95000.0,Automatic,522000,2022-09-12,50k-100k,26.0
485,Nissan,Qashqai,2019,69999.0,Automatic,531000,2022-09-12,50k-100k,0.0
17487,Nissan,Qashqai,2019,20000.0,Automatic,627000,2022-09-14,0-50k,24.0
17536,Nissan,Qashqai,2019,80000.0,Automatic,462000,2022-09-14,50k-100k,7.0
16333,Nissan,Qashqai,2019,130000.0,Automatic,540000,2022-09-21,100k-150k,0.0
11352,Nissan,Qashqai,2019,119999.0,Automatic,536000,2022-09-23,100k-150k,25.0
14955,Nissan,Qashqai,2019,80000.0,Automatic,633000,2022-09-28,50k-100k,24.0
14985,Nissan,Qashqai,2019,80000.0,Automatic,604000,2022-09-28,50k-100k,10.0
15002,Nissan,Qashqai,2019,70000.0,Automatic,527000,2022-09-28,50k-100k,0.0
15021,Nissan,Qashqai,2019,99999.0,Automatic,623000,2022-09-28,50k-100k,24.0
2321,Nissan,Qashqai,2019,83000.0,Automatic,595000,2022-09-30,50k-100k,10.0
